"""","0111 穀類","0112 いも・豆類","0113 野菜","0114 果実","0115 その他の食用作物","0116 非食用作物","0121 畜産","0131 農業サービス","0151 育林","0152 素材","0153 特用林産物","0171 海面漁業","0172 内水面漁業","0611 金属鉱物","0621 石炭・原油・天然ガス","0631 砂利・砕石","0639 その他の鉱物","1111 食肉","1112 畜産食料品","1113 水産食料品","1114 精穀・製粉","1115 めん・パン・菓子類","1116 農産保存食料品","1117 砂糖・油脂・調味料類","1119 その他の食料品","1121 酒類","1129 その他の飲料","1131 飼料・有機質肥料（別掲を除く。）","1141 たばこ","1511 紡績","1512 織物","1513 ニット生地","1514 染色整理","1519 その他の繊維工業製品","1521 衣服","1522 その他の衣服・身の回り品","1529 その他の繊維既製品","1611 木材","1619 その他の木製品","1621 家具・装備品","1631 パルプ","1632 紙・板紙","1633 加工紙","1641 紙製容器","1649 その他の紙加工品","1911 印刷・製版・製本","2011 化学肥料","2021 ソーダ工業製品","2029 その他の無機化学工業製品","2031 石油化学基礎製品","2041 脂肪族中間物・環式中間物","2042 合成ゴム","2049 その他の有機化学工業製品","2051 合成樹脂","2061 化学繊維","2071 医薬品","2081 油脂加工製品・石けん・界面活性剤・化粧品","2082 塗料・印刷インキ","2083 写真感光材料","2084 農薬","2089 その他の化学最終製品","2111 石油製品","2121 石炭製品","2211 プラスチック製品","2221 タイヤ・チューブ","2229 その他のゴム製品","2311 革製履物","2312 なめし革・毛皮・その他の革製品","2511 ガラス・ガラス製品","2521 セメント・セメント製品","2531 陶磁器","2591 建設用土石製品","2599 その他の窯業・土石製品","2611 銑鉄・粗鋼","2612 鉄屑","2621 熱間圧延鋼材","2622 鋼管","2623 冷延・めっき鋼材","2631 鋳鍛造品","2699 その他の鉄鋼製品","2711 非鉄金属製錬・精製","2712 非鉄金属屑","2721 電線・ケーブル","2729 その他の非鉄金属製品","2811 建設用金属製品","2812 建築用金属製品","2891 ガス・石油機器・暖厨房機器","2899 その他の金属製品","2911 ボイラ・原動機","2912 ポンプ・圧縮機","2913 運搬機械","2914 冷凍機・温湿調整装置","2919 その他のはん用機械","3011 農業用機械","3012 建設・鉱山機械","3013 繊維機械","3014 生活関連産業用機械","3015 基礎素材産業用機械","3016 金属加工機械","3017 半導体製造装置","3019 その他の生産用機械","3111 事務用機械","3112 サービス用機器","3113 計測機器","3114 医療用機械器具","3115 光学機械・レンズ","3116 武器","3211 電子デバイス","3299 その他の電子部品","3311 産業用電気機器","3321 民生用電気機器","3331 電子応用装置","3332 電気計測器","3399 その他の電気機械","3411 民生用電子機器","3412 通信機械","3421 電子計算機・同附属装置","3511 乗用車","3521 トラック・バス・その他の自動車","3522 二輪自動車","3531 自動車部品・同附属品","3541 船舶・同修理","3591 鉄道車両・同修理","3592 航空機・同修理","3599 その他の輸送機械","3911 がん具・運動用品","3919 その他の製造工業製品","3921 再生資源回収・加工処理","4111 住宅建築","4112 非住宅建築","4121 建設補修","4131 公共事業","4191 その他の土木建設","4611 電力","4621 都市ガス","4622 熱供給業","4711 水道","4811 廃棄物処理","5111 卸売","5112 小売","5311 金融","5312 保険","5511 不動産仲介及び賃貸","5521 住宅賃貸料","5531 住宅賃貸料（帰属家賃）","5711 鉄道旅客輸送","5712 鉄道貨物輸送","5721 道路旅客輸送","5722 道路貨物輸送（自家輸送を除く。）","5731 自家輸送（旅客自動車）","5732 自家輸送（貨物自動車）","5741 外洋輸送","5742 沿海・内水面輸送","5743 港湾運送","5751 航空輸送","5761 貨物利用運送","5771 倉庫","5781 こん包","5789 その他の運輸附帯サービス","5791 郵便・信書便","5911 電気通信","5919 その他の通信サービス","5921 放送","5931 情報サービス","5941 インターネット附随サービス","5951 映像・音声・文字情報制作","6111 公務（中央）","6112 公務（地方）","6311 学校教育","6312 社会教育・その他の教育","6321 学術研究機関","6322 企業内研究開発","6411 医療","6421 保健衛生","6431 社会保険・社会福祉","6441 介護","6599 その他の非営利団体サービス","6611 物品賃貸業（貸自動車業を除く。）","6612 貸自動車業","6621 広告","6631 自動車整備","6632 機械修理","6699 その他の対事業所サービス","6711 宿泊業","6721 飲食サービス","6731 洗濯・理容・美容・浴場業","6741 娯楽サービス","6799 その他の対個人サービス","6811 事務用品","6911 分類不明","7000 内生部門計"
"2029 その他の無機化学工業製品","0.0013516557783284523","0.0","0.00013055682485801944","0.001138134272745749","0.0","0.00010615711252653928","0.00017568517217146873","0.001081665765278529","0.0","0.0","0.0","0.0009295120061967467","0.002560819462227913","0.0","0.0","0.0","0.0","0.0","0.012195121951219513","0.0032265498962894676","0.0","0.007373138643920775","0.00183547103051747","0.007413039346131914","0.001222140031518348","0.00025265285497726126","0.006393563683003614","0.0007163323782234957","0.0","0.0","0.00018532246108228317","0.0","0.053868194842406875","0.0013185654008438818","0.0","0.0","0.0","0.0","0.0005112474437627812","0.00012168410805548795","0.0","0.00816326530612245","0.0015350877192982456","0.00019022256039566293","0.0007892659826361484","0.0","0.0914419695193435","0.09229287090558767","0.13196002447481134","0.008437279359849377","0.01742425722266716","0.0","0.02133965619442798","0.011947431302270013","0.0","0.01865632533277434","0.029915788233908485","0.09482373940205266","0.06666666666666667","0.039124015748031496","0.0338338860528375","0.00002355888890736645","0.00016009178595728218","0.00581147766839508","0.07368421052631578","0.02096155561502096","0.0","0.002224694104560623","0.05660377358490566","0.0005263370986679622","0.0","0.0","0.0016246953696181965","0.003991319630052686","0.0","0.000918789008929905","0.0005854256881074953","0.003554726250649535","0.0013531799729364006","0.0004962779156327543","0.0","0.0","0.005919925221997196","0.00016752102388849802","0.008072097772879048","0.00026322716504343247","0.0","0.000533845825325646","0.0","0.0","0.0","0.003926668196537393","0.00143070613296029","0.00023747328425552126","0.0002058460271716756","0.0005757383844780931","0.0006471654154801967","0.0012242899118511264","0.00022038567493112948","0.0","0.0006672597864768683","0.0","0.0","0.00033921302578018993","0.0013966480446927375","0.0","0.0","0.007633587786259542","0.0017750524447313217","0.0007932730445819451","0.0006470397929472663","0.0","0.0","0.018952251640642678","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.002675531052375547","0.0037425149700598802","0.0","0.0","0.00577825929938606","0.006068177761913261","0.00031625553447185326","0.00012253946327715084","0.00015546918378678512","0.00034483551346007956","0.0006318804762974612","0.0007367247860664563","0.000005672181918218481","0.0","0.0","0.006917736376804356","0.006166454487587524","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00005272106601995492","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0006116207951070336","0.0021404109589041095","0.00003342804613070366","0.0","0.0","0.0","0.0","0.0","0.0","0.00019173617102866456","0.00007054549302481437","0.0001944251156317793","0.000007035416285581618","0.0","0.0","0.0046042288317772","0.0005151820678712867","0.008745375042045072","0.00034545655538359497","0.0002960136824102092","0.0","0.0","0.0","0.0002231644722160232","0.0003956478733926805","0.00032977575248830797","0.0","0.0000876481802046585","0.00018168329573498463","0.0","0.000017593244194229415","0.000024466627520062635","0.0","0.0028222555005183734","0.0029087674091273167"
"2031 石油化学基礎製品","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00028653295128939826","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00018042399639152008","0.017584994138335287","0.0","0.00010197838058331633","0.3814191574488115","0.3313929638817807","0.0","0.10961272475795297","0.026762246117084828","0.0","0.0004192432659050414","0.0016547906483717096","0.09259259259259259","0.0","0.0015994094488188976","0.017028728993553677","0.00013442424847144384","0.0","0.000025049472708599484","0.0","0.0005351886540005352","0.0","0.0","0.0","0.0","0.0","0.0","0.0003046303818034119","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00006358693924267956","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00024205260609972567","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0010834236186348862","0.00011898387768457374","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0002637246714430135","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0014598774344659416","0.00007269440221496682","0.0001121201928467317","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00732191893948843"
"2041 脂肪族中間物・環式中間物","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0005302226935312832","0.00011523392486748098","0.0","0.0","0.0011941618752764264","0.00038015586390420075","0.0","0.0005053057099545225","0.0003497998367600762","0.0","0.0","0.0007739938080495357","0.0","0.0","0.08194842406876791","0.0007911392405063291","0.0","0.0","0.00025382858109823165","0.0","0.0007303534910896875","0.0014602092966658554","0.0","0.0","0.0013157894736842105","0.0","0.021704814522494082","0.0005412719891745603","0.0","0.0","0.0007648378543748725","0.0026712167568839727","0.28525384329888853","0.0","0.09588026081802016","0.5206690561529271","0.3548387096774194","0.02693637983439891","0.10677816383016313","0.12048192771084337","0.0","0.05794783464566929","0.12009539069195514","0.00012333771251503612","0.000013340982163106849","0.017133839332682047","0.0","0.001783962180001784","0.0","0.0011123470522803114","0.0","0.00004048746912830479","0.0","0.0","0.00020308692120227456","0.000001875620126904458","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0001423588867535056","0.0","0.0","0.0","0.0","0.00003179346962133978","0.0","0.0","0.000028786919223904658","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00033140016570008286","0.0","0.0","0.00032273680813296756","0.00031730921783277807","0.00032351989647363315","0.0","0.0012987012987012987","0.007269744286037565","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00036114120621162876","0.0001784758165268606","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00019173617102866456","0.0","0.0","0.0","0.0","0.0","0.002839541823082106","0.00003792751419911313","0.0001121201928467317","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0006865774116031583","0.0","0.0000733998825601879","0.0","0.007372422531966363","0.00649568254598843"
"2042 合成ゴム","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00007228567297961544","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0007412898443291327","0.0","0.0","0.0050105485232067514","0.0","0.0003486750348675035","0.004738133513833657","0.0","0.0","0.000060842054027743974","0.0","0.02040816326530612","0.0","0.0","0.0003946329913180742","0.0","0.0","0.0","0.0","0.0","0.00033207665110464323","0.0","0.005236119344003161","0.00047789725209080046","0.0","0.0","0.0","0.0","0.0","0.0","0.0010805976823042814","0.0","0.0","0.002580095688985747","0.16578947368421051","0.06877174203906877","0.0","0.0","0.0","0.0","0.0","0.0","0.000710804224207961","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.003972581398971803","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00288912964969303","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000481278275098662","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0001781435610324075"
"2049 その他の有機化学工業製品","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000360555255092843","0.0","0.0","0.0005136106831022085","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.006892895015906681","0.003745102558193132","0.0","0.0033974266300419256","0.005108359133126935","0.007032883482227714","0.0006432315955359727","0.0012632642748863063","0.009308562322670915","0.0014326647564469914","0.0","0.0","0.00018532246108228317","0.0","0.010410697230181471","0.0013185654008438818","0.0","0.0","0.0","0.0","0.003140520011685656","0.0","0.0","0.00816326530612245","0.0006578947368421052","0.0002536300805275506","0.0003946329913180742","0.0","0.005861664712778429","0.0019267822736030828","0.006577605547623904","0.0","0.032543511808255036","0.0","0.12359217545939538","0.03393070489844684","0.0","0.028089298815637775","0.026117425357752782","0.07742079428826416","0.06666666666666667","0.03924704724409449","0.04568319856913962","0.00002217307191281548","0.0006003441973398082","0.015280178352245686","0.018421052631578946","0.0297029702970297","0.0","0.0","0.0","0.00016194987651321915","0.0","0.0","0.007311129163281885","0.000046890503172611446","0.0","0.0","0.0","0.0","0.0","0.0","0.0012285012285012285","0.0","0.0069325440099704","0.0003685462525546956","0.00016209031672447888","0.0","0.0","0.0000355897216883764","0.0","0.0","0.0","0.0036869884494760193","0.00034972816583473754","0.0","0.0","0.000028786919223904658","0.0","0.0","0.00011019283746556474","0.0","0.0","0.0","0.0","0.0","0.0013966480446927375","0.0","0.0","0.007633587786259542","0.0007261578182991771","0.00047596382674916705","0.004529278550630864","0.0","0.0","0.0010749038243946594","0.0","0.0","0.0","0.0","0.0","0.0","0.0002658160552897395","0.0","0.0","0.0","0.0","0.0","0.0001784758165268606","0.0","0.0000891196096561097","0.0","0.00020690130807604772","0.0","0.0","0.0","0.0","0.0","0.00007492133260076919","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.003852739726027397","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00009586808551433228","0.0","0.000005116450411362613","0.0003517708142790809","0.00010602205258693808","0.0008653014133256418","0.00044919305675875126","0.000414042030006985","0.0010090817356205853","0.000013818262215343799","0.00006578081831337982","0.0","0.0","0.0","0.0","0.000370919881305638","0.0002997961386257345","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.005836501171140038","0.002182531848967594"
"2051 合成樹脂","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00021685701893884633","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00037064492216456633","0.0","0.0","0.007120253164556962","0.0","0.0","0.00033843810813097557","0.0","0.00036517674554484373","0.0018252616208323193","0.0","0.0","0.0021929824561403508","0.0010779278422420899","0.004735595895816891","0.0006314839873703202","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0016726403823178017","0.06451612903225806","0.0","0.0015429008892291385","0.09080767514502454","0.0","0.0","0.014699854678242724","0.0","0.0","0.17071215650910548","0.0","0.000445990545000446","0.0","0.00778642936596218","0.0","0.0","0.0","0.0","0.0019293257514216085","0.0","0.0","0.0","0.0","0.00002361944352591053","0.0","0.0","0.0","0.0","0.022355507088331516","0.0","0.0","0.0","0.0","0.00021353833013025838","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0006672597864768683","0.0010551305724083356","0.0","0.0","0.012569832402234637","0.0008285004142502071","0.0","0.0","0.0025818944650637405","0.003966365222909726","0.006470397929472662","0.0","0.0","0.007298031228784793","0.0","0.0","0.0","0.0","0.0","0.0","0.003189792663476874","0.0004053834927841738","0.0","0.0","0.0","0.007583965330444204","0.0016657742875840324","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00018331631862904678","0.0002242403856934634","0.0","0.000021926939437793273","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0005951695273202012","0.0012636717327835654"
"2061 化学繊維","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.15247678018575853","0.10266864343958487","0.14574738626730716","0.0","0.16798523206751054","0.07429494347123866","0.041143654114365415","0.12336069041374059","0.0","0.00014607069821793748","0.0005475784862496958","0.0","0.004081632653061225","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000026681964326213697","0.00040079156333759175","0.0","0.0001783962180001784","0.010869565217391304","0.0","0.0","0.0","0.0","0.0","0.0013200649878147847","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.002793296089385475","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.020223907547851208","0.007377000416443572","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0008700892179565978"
"2071 医薬品","0.0","0.0","0.0","0.0","0.0","0.0","0.0065003513703443426","0.025779700739138274","0.0","0.0","0.0","0.004105344694035631","0.01792573623559539","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0005782853838369235","0.0","0.0","0.0002572926382143891","0.0","0.0","0.002148997134670487","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00008460952703274389","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.035426055968976","0.0012190094811848537","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00002497377753358973","0.006564290260980267","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00001318026650498873","0.0","0.0","0.0","0.00008205464839583163","0.0","0.0","0.0","0.0","0.0","0.0","0.0007165376898824878","0.0","0.0","0.0","0.0","0.0","0.0","0.0006172730639671258","0.00021489091727722976","0.00006331874657023457","0.0","0.001961349870204788","0.0003689800109089742","0.1400505068064085","0.022087677990806145","0.008816051293389344","0.0037385431741437532","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000021912045051164625","0.0","0.0","0.00003518648838845883","0.0","0.0","0.0013823292247436931","0.006380381038694448"
"2081 油脂加工製品・石けん・界面活性剤・化粧品","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00023218017181332715","0.0","0.0","0.0","0.004264854705797311","0.00026536930561698365","0.0011404675917126021","0.00038593895732158366","0.0","0.00044696645808231956","0.0","0.0","0.0023219814241486067","0.0029651593773165306","0.0011867759254026561","0.04030563514804202","0.0023734177215189874","0.00024847807181016274","0.0020920502092050207","0.00016921905406548778","0.0","0.00021910604732690623","0.0","0.0","0.0","0.0","0.0","0.0007892659826361484","0.0","0.0011723329425556857","0.0015414258188824663","0.01198245971853967","0.0","0.003066825542554646","0.0","0.00019758940920766647","0.003106332138590203","0.0","0.0034587569437165917","0.09313350214946116","0.015618027666220438","0.0","0.009227362204724409","0.010284308976413161","0.0001358100654659948","0.0006537081259922355","0.0013777209989729716","0.005263157894736842","0.007135848720007136","0.0","0.0","0.0","0.002550710555083202","0.0","0.0","0.0015231519090170593","0.00006001984406094265","0.0","0.0002851414165644533","0.00014403330421692344","0.00044876942699230004","0.0027063599458728013","0.00018046469659372885","0.0","0.0","0.0","0.0001340168191107984","0.000291762570104062","0.0","0.0","0.0000711794433767528","0.0","0.0","0.0008944543828264759","0.00037226854330809045","0.0004133151050774171","0.00023747328425552126","0.0004116920543433512","0.0011514767689561863","0.0007118819570282164","0.0004897159647404506","0.00022038567493112948","0.0011682242990654205","0.0017793594306049821","0.002374043787918755","0.0","0.0","0.0013966480446927375","0.00033140016570008286","0.0","0.0","0.0006454736162659351","0.00047596382674916705","0.00032351989647363315","0.0","0.0012987012987012987","0.0007920343969223807","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00016215339711366953","0.0","0.0","0.0","0.0","0.00011898387768457374","0.0","0.0001670992681052057","0.0001665741254858412","0.00002298903423067197","0.00006318804762974613","0.00009445189564954568","0.0","0.0","0.0","0.0","0.00015913430935709738","0.000005053031566288195","0.00001035686297525055","0.000008556881872245754","0.0","0.0","0.0","0.0","0.0","0.0","0.00006985679357317499","0.00009226186553492112","0.000020164542668172286","0.00012008165552575751","0.00016154566896061517","0.0004102732419791581","0.0","0.0","0.0","0.00008737439930100481","0.0","0.00043456459969914757","0.0","0.0","0.0","0.0","0.0","0.0","0.0003834723420573291","0.000035272746512407185","0.00011256190904997749","0.00002814166514232647","0.0","0.0","0.0","0.0005436277035206215","0.0030272452068617556","0.0013265531726730046","0.0012607990176731131","0.000016107987951225013","0.00033307427556345063","0.00014647722279185587","0.0","0.00044510385756676556","0.0001798776831754407","0.0012288380878873126","0.0030238622170607183","0.0015291677391027873","0.020460006865774115","0.0012315270935960591","0.002617929144646702","0.0","0.04889989632530815","0.00309661050454109"
"2082 塗料・印刷インキ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0031758326878388848","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.002109704641350211","0.0","0.0003486750348675035","0.00008460952703274389","0.0011996330534189542","0.010297984224364592","0.013385251886103676","0.0","0.0","0.0025219298245614035","0.017120030435609664","0.0011838989739542227","0.033649075327018496","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000005888934691714269","0.01963409192324855","0.0","0.0","0.0","0.0","0.000053363928652427394","0.0011773252173041759","0.0","0.0001783962180001784","0.0","0.0011123470522803114","0.0","0.0006477995060528766","0.0","0.0","0.0003046303818034119","0.0","0.0","0.000004526054231181798","0.00003716988495920605","0.0010983041239548397","0.0","0.0","0.0","0.0","0.0052188814457080545","0.0000335042047776996","0.01189742924757675","0.0018425901553040273","0.0","0.008505943483521959","0.0","0.0006657789613848203","0.0017889087656529517","0.002672174201279992","0.0022255428734937843","0.002849679411066255","0.0020584602717167557","0.0020150843456733262","0.0023297954957287085","0.002938295788442703","0.0036363636363636364","0.002336448598130841","0.0013345195729537367","0.0013189132155104195","0.0","0.00033921302578018993","0.0013966480446927375","0.00033140016570008286","0.0","0.0","0.0008875262223656609","0.0025384737426622245","0.002588159171789065","0.0040650406504065045","0.0025974025974025974","0.005317945236478841","0.0","0.0008123476848090983","0.0","0.0","0.0","0.0","0.001594896331738437","0.026431003729528134","0.019461077844311378","0.0","0.004672897196261682","0.00577825929938606","0.008328871437920162","0.0","0.0053583165305735965","0.003442531926707385","0.007908227775351157","0.0016428892383733992","0.0004533690991178193","0.0","0.0","0.0","0.00017481644273512813","0.0","0.0","0.0","0.0","0.0","0.0","0.00002004048177318183","0.0000405287652911654","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00008373806732540613","0.0","0.0","0.004122327677116288","0.000052909119768610785","0.00020977446686586715","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00032215975902450024","0.00005551237926057511","0.0","0.0046864539165364875","0.013155291790306627","0.00014989806931286725","0.00014217961347456507","0.0","0.0","0.0","0.00015833919774806474","0.00012233313760031317","0.0","0.0006527665783511884","0.0007807442111197921"
"2083 写真感光材料","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00018042399639152008","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00008107669855683477","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00041869033662703066","0.0000781677479871805","0.0","0.0028760425654299686","0.00007054549302481437","0.0","0.0","0.0","0.00005768676088837612","0.0000481278275098662","0.0009734728644439036","0.004596927906716","0.0","0.00005481734859448318","0.0","0.0","0.0","0.0002231644722160232","0.0","0.0","0.000050778433383773246","0.0","0.0","0.0","0.0","0.0015169309062438834","0.007166050834173105","0.0","0.00007281481444039356"
